#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
33500,67.00000000002525,-65871.43449600883,12406.499997282659,-53464.93449872617,296.15142850268126,37.76851999968149,1.425969609818537,41.9
34000,68.00000000002292,-65624.03956654709,12260.373007585353,-53363.66655896173,292.6632798103723,37.88302435146876,1.4216595071106393,47.2
34500,69.00000000002059,-65659.40771327536,12183.374719990788,-53476.03299328457,290.8252793373633,38.01474789991009,1.4167333654078185,47.2
35000,70.00000000001826,-65739.66911650579,12400.900640125428,-53338.768476380355,296.0177681132746,37.64018610425411,1.4308314411145406,47.2
35500,71.00000000001593,-65510.93889806348,12293.417629738025,-53217.52126832546,293.4520769777433,37.84643165109042,1.4230340715838057,47.2
36000,72.0000000000136,-65375.166540658625,12298.083745202739,-53077.082795455884,293.5634602655953,37.996636977583755,1.4174086448530272,47.2
36500,73.00000000001127,-65450.90240108485,12383.087440065492,-53067.81496101936,295.59255514869074,37.96318256601987,1.4186577122112938,47.2
37000,74.00000000000894,-65604.7683856029,12353.709707291695,-53251.05867831121,294.8912890761453,37.67977233646117,1.4293282147900463,47.1
37500,75.00000000000661,-65469.27173629883,12206.822028593178,-53262.44970770566,291.3849822300939,37.61442508495868,1.4318113757082451,42.3
38000,76.00000000000428,-65432.33596428914,12126.412347608282,-53305.923616680855,289.4655495218895,38.02663799344807,1.4162903840368126,47.1
38500,77.00000000000195,-65440.18728232652,12016.260458848334,-53423.92682347819,286.83615047980095,37.820369466135276,1.4240146906971198,47
39000,77.99999999999962,-65533.50022380735,12084.698028843068,-53448.802194964286,288.4698009147852,37.5034396857354,1.4360485912403944,47
39500,78.99999999999729,-65461.92441733003,12151.796035286667,-53310.12838204337,290.0714750744842,37.7589023405104,1.4263328219048386,47
40000,79.99999999999496,-65898.5291178592,12479.058863195765,-53419.470254663436,297.8834570196206,37.561079789524726,1.4338448742463825,47
40500,80.99999999999262,-65468.40459276793,12308.174501546671,-53160.23009122126,293.80433334878416,37.589055231177575,1.4327777433123374,47
41000,81.9999999999903,-65510.78251619449,12240.503170748325,-53270.279345446164,292.1889735544024,37.467024869563396,1.4374443104266958,46.9
41500,82.99999999998796,-65648.44562313054,12379.677759046666,-53268.76786408387,295.5111637889451,37.64649608214145,1.430591617606551,46.9
42000,83.99999999998563,-65555.1872623679,12118.466208347407,-53436.72105402048,289.27586987866175,38.04632599110092,1.4155574900968513,46.9
