#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
20200	0.02	-0.008126857267339258	-904.4096783161485
20250	0.02	-0.004656892246277546	-518.2493404104993
20300	0.02	-0.0022083491262537285	-245.75949314522478
20350	0.02	-0.0005179994446128704	-57.64635647694251
20400	0.02	0.00042045206013465017	46.790647349247564
20450	0.02	0.004815124947379183	535.858507348567
20500	0.02	0.007783349806417232	866.1819277833278
20550	0.02	0.00876418530543591	975.3356989112624
20600	0.02	0.008190913159934799	911.5382358028676
20650	0.02	0.00865732211346419	963.4432659700077
20700	0.02	0.009197514987184935	1023.5594519788225
20750	0.02	0.006600581785206902	734.5557886256402
20800	0.02	0.008711618943032467	969.4857712765529
20850	0.02	0.009944651517947488	1106.705677785054
20900	0.02	0.00993486145544812	1105.6161757814527
20950	0.02	0.014485426480623896	1612.0327295845916
21000	0.02	0.012751536008332776	1419.074089769122
21050	0.02	0.016107135994966815	1792.5071407796233
21100	0.02	0.013727326075991352	1527.6663723900917
21150	0.02	0.01316971308823133	1465.6115624807671
21200	0.02	0.008882648088953497	988.5190100497701
21250	0.02	0.01419368153222746	1579.5654490295376
21300	0.02	0.012932228760423041	1439.182757660803
21350	0.02	0.01404396152866171	1562.903630591237
21400	0.02	0.014117942881907054	1571.136758070775
21450	0.02	0.012019772352082405	1337.6386576971709
21500	0.02	0.011303881005166926	1257.9695997237777
21550	0.02	0.010199779071058882	1135.0979357820506
21600	0.02	0.007337262977244691	816.5384761511207
21650	0.02	0.0056091103652172	624.2183828468723
21700	0.02	0.0037269840840898	414.7630954621944
21750	0.02	-0.000645044503586345	-71.78475919992708
21800	0.02	-0.00069496448915019	-77.34018076082836
21850	0.02	-0.006825206892717558	-759.5535355458288
21900	0.02	-0.00772107868037197	-859.2519907581856
21950	0.02	-0.008167938662588792	-908.9814839034976
22000	0.02	-0.008418218552595969	-936.8342623348459
22050	0.02	-0.007620566754433899	-848.0663681227397
22100	0.02	-0.005909873361351546	-657.689250567959
22150	0.02	-0.004874071270804541	-542.4184386545221
22200	0.02	-0.002065399429385048	-229.85111859065083
22250	0.02	-0.002049096348519935	-228.03680542681118
22300	0.02	-0.001977298863477428	-220.04671304360124
22350	0.02	0.002203551172823911	245.22554559633943
22400	0.02	0.0018959743843459079	210.99639462516947
22450	0.02	0.0001697427604959162	18.890081413582926
22500	0.02	0.0011990899623566375	133.4425512166212
22550	0.02	-0.0030701530007436967	-341.6666487970757
22600	0.02	-0.0013268196487079224	-147.65714373920028
22650	0.02	-0.0016996690329321674	-189.1502548587741
22700	0.02	-0.0028712282736528105	-319.5290078223255
22750	0.02	-0.00408597978164972	-454.7144779790119
22800	0.02	-0.0026648027945822806	-296.5566342489974
22850	0.02	-0.0055525302970152604	-617.9217838543842
22900	0.02	-0.006810781617115332	-757.9481967982833
22950	0.02	-0.007182474880961382	-799.3126473022044
23000	0.02	-0.005028352147841153	-559.5878208376915
23050	0.02	-0.005001956517864908	-556.6503429873411
23100	0.02	-0.0033808599413766823	-376.244143514228
23150	0.02	-0.010015949325879956	-1114.640162840673
23200	0.02	-0.011161052987915462	-1242.0747664705762
23250	0.02	-0.016107778222466063	-1792.5786120442083
23300	0.02	-0.01764272068422134	-1963.3970197513236
23350	0.02	-0.016758078130463115	-1864.948226921571
23400	0.02	-0.020959901162324823	-2332.5544972888133
23450	0.02	-0.01899879983762492	-2114.3103519972224
23500	0.02	-0.021851262442768974	-2431.750993842259
23550	0.02	-0.023476341735576514	-2612.600415961801
23600	0.02	-0.019195530943110536	-2136.2038724534123
23650	0.02	-0.019706232398007867	-2193.038061038897
23700	0.02	-0.02242827406786435	-2495.9646106279815
23750	0.02	-0.024371102320109972	-2712.1752092438305
23800	0.02	-0.023794793641054857	-2648.039820877931
