#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
20550	0.02	0.009222171828875705	1042.091282771978
20600	0.02	0.00803255227529945	907.6660964275546
20650	0.02	0.0085402576025311	965.0360202960734
20700	0.02	0.0074136332592446485	837.7291961680041
20750	0.02	0.007744234458630385	875.0866250195371
20800	0.02	0.00525078574265135	593.3307415708213
20850	0.02	0.005457644647151729	616.7054807476217
20900	0.02	0.006074701075385202	686.4319114379624
20950	0.02	0.008350520822898003	943.5960549879251
21000	0.02	0.009531339195285657	1077.026721346718
21050	0.02	0.010804043066703503	1220.8403082723014
21100	0.02	0.01170329779059425	1322.4547138750988
21150	0.02	0.014472306618041626	1635.3484675965965
21200	0.02	0.01424116336690733	1609.229634468328
21250	0.02	0.012253458593738671	1384.6220414545423
21300	0.02	0.011468856795068132	1295.963240684674
21350	0.02	0.01033668234433354	1168.0292629210537
21400	0.02	0.007836454694990851	885.5073703916312
21450	0.02	0.004650520432951821	525.5016815407653
21500	0.02	0.003170683558980999	358.2823827785202
21550	0.02	0.0032019722585624696	361.8179578781977
21600	0.02	-0.0009506163060962455	-107.41818567531132
21650	0.02	-0.0017617166836747706	-199.07128525008753
21700	0.02	-0.0012511095413495143	-141.3734607233101
21750	0.02	3.93152933595757e-05	4.442567895054242
21800	0.02	0.0014561836202759957	164.54651734568193
21850	0.02	0.003771026235338682	426.1201851223753
21900	0.02	0.008902386064314037	1005.9559814798405
21950	0.02	0.00858853767542033	970.4915945385668
22000	0.02	0.010492640540312674	1185.6523000453265
22050	0.02	0.012446067947239042	1406.3866032071887
22100	0.02	0.010403078002463187	1175.531870531787
22150	0.02	0.010868645863026431	1228.1403252466134
22200	0.02	0.011938431154681284	1349.024423651784
22250	0.02	0.010252033420854305	1158.4640643007524
22300	0.02	0.005598002844921744	632.565741982805
22350	0.02	0.0063274612223633364	714.9934206665527
22400	0.02	0.008096536206017624	914.8961825370026
22450	0.02	0.009705934309823075	1096.7557017051545
22500	0.02	0.011102324107302344	1254.545608714757
22550	0.02	0.012544842957769477	1417.5480280146496
22600	0.02	0.011954751687274471	1350.8686188219826
22650	0.02	0.007205948992006728	814.2611922668116
22700	0.02	0.005856339875375432	661.757430497007
22750	0.02	0.001806651441028608	204.1488439641086
22800	0.02	0.0020112926232381976	227.2729839209287
22850	0.02	-0.0010556219131806549	-119.2836583443651
22900	0.02	-0.00039543541359039666	-44.683595691810226
22950	0.02	-0.001804317978520172	-203.88516627691757
23000	0.02	0.0025849832829315574	292.09914922856854
23050	0.02	-0.0015667834442203874	-177.04412794622274
23100	0.02	-0.005092708967612559	-575.4683082597393
23150	0.02	-0.010233875575366877	-1156.4122555893684
23200	0.02	-0.01198209053933676	-1353.957867205525
23250	0.02	-0.010994548184673077	-1242.3670946349168
23300	0.02	-0.012615630245204876	-1425.5468830063264
23350	0.02	-0.018672050777329783	-2109.913121072617
23400	0.02	-0.018190639587492338	-2055.514394431276
23450	0.02	-0.01897824705567703	-2144.5128312497573
23500	0.02	-0.015109506518899607	-1707.3510798216412
23550	0.02	-0.01953314899153453	-2207.2158995595237
23600	0.02	-0.014487882650871541	-1637.1085354345648
23650	0.02	-0.014877554749630413	-1681.140885383263
23700	0.02	-0.014152070717184967	-1599.1623015930038
23750	0.02	-0.014940683767055325	-1688.2743676008117
23800	0.02	-0.012777820101499112	-1443.8740881955694
23850	0.02	-0.012164609429307261	-1374.5822220439302
23900	0.02	-0.014975377464302062	-1692.1947022181685
23950	0.02	-0.013240354461442208	-1496.1397619894587
24000	0.02	-0.012584593844872961	-1422.0398173351748
24050	0.02	-0.009621225204160712	-1087.1837025903947
24100	0.02	-0.013066382571907632	-1476.4812051011893
24150	0.02	-0.011432966947816444	-1291.9077429499762
24200	0.02	-0.008810288204010443	-995.5490644146197
24250	0.02	-0.00966038461873835	-1091.6086564219897
24300	0.02	-0.009585253033539751	-1083.1189024411374
24350	0.02	-0.010207684985727581	-1153.4527590997984
24400	0.02	-0.011096997752132898	-1253.943738743776
24450	0.02	-0.009077564056069784	-1025.7508260706315
24500	0.02	-0.006301106835594729	-712.0154153524057
24550	0.02	-0.007636222820781301	-862.8814754811148
24600	0.02	-0.008034407018008493	-907.8756795110999
24650	0.02	-0.00550348486060921	-621.8853546136535
24700	0.02	-0.005375422910932726	-607.414550567822
24750	0.02	-0.0018910402273156046	-213.68464748037294
24800	0.02	0.0008561582807920969	96.74457358221412
24850	0.02	0.0034791606131147398	393.13981712401966
24900	0.02	0.008434265280623543	953.0590503642421
24950	0.02	0.007595056335133679	858.2297256946464
25000	0.02	0.008950002875229143	1011.3366081357724
25050	0.02	0.009673107208902267	1093.0462896118838
25100	0.02	0.014491311010324599	1637.4959347984604
25150	0.02	0.011986313633360234	1354.4350703578682
25200	0.02	0.012242818724747077	1383.4197525651448
25250	0.02	0.011494705532115358	1298.8841083552632
25300	0.02	0.008407562063673565	950.041627774217
25350	0.02	0.004808408154705201	543.3427521203387
25400	0.02	0.004891046213545865	552.6807261183304
25450	0.02	0.004847232393740625	547.7298316293532
25500	0.02	0.005861025954968884	662.2869503091862
25550	0.02	0.0034894848850081993	394.30644402501224
25600	0.02	0.0025357331165379907	286.5339559068495
25650	0.02	0.002849092431282545	321.9430782188234
25700	0.02	0.004810581526961778	543.5883398544238
25750	0.02	0.0018478249045510607	208.80138223973833
25800	0.02	0.00542594807319433	613.1238164685718
25850	0.02	0.008714788762558068	984.7577738928461
25900	0.02	0.011027122795375667	1246.047975720495
25950	0.02	0.01051753835979204	1188.4657154881224
26000	0.02	0.011206937254823211	1266.3667340546135
26050	0.02	0.01394432441969974	1575.6872883689325
26100	0.02	0.014142826136729894	1598.1176781698146
26150	0.02	0.015782737283282396	1783.4251244041254
26200	0.02	0.013553633703447936	1531.5398362046649
26250	0.02	0.017667774164542068	1996.4314029809
26300	0.02	0.01896981816813164	2143.5603798752327
26350	0.02	0.021463503461322152	2425.342996186267
26400	0.02	0.017681193694482577	1997.9477892974198
26450	0.02	0.015740483067850846	1778.6504628191267
26500	0.02	0.014556749777717388	1644.8904152224584
26550	0.02	0.01668064339804448	1884.8871392422611
26600	0.02	0.018044837596454064	2039.0389928999314
26650	0.02	0.020362106614980554	2300.886840549331
26700	0.02	0.021098396951727414	2384.08652016392
26750	0.02	0.015648864592987533	1768.2977155739522
26800	0.02	0.01755160723344474	1983.3047178042198
26850	0.02	0.0118520252147361	1339.2606848636322
26900	0.02	0.012313865259264053	1391.447902079718
26950	0.02	0.009422653900824704	1064.7454496435996
27000	0.02	0.007835385853704042	885.3865929643268
27050	0.02	0.005527303018199238	624.5767699176429
27100	0.02	0.009968284418324017	1126.4008618882567
27150	0.02	0.004471652681360075	505.28989974342846
27200	0.02	0.0010609218812751057	119.88254661631241
27250	0.02	-0.004090410047016869	-462.210066354712
27300	0.02	-0.008193408921403338	-925.8426509085651
27350	0.02	-0.009602890618914157	-1085.1119225571006
