#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
146050	0.02	0.02568599178640468	6053.716942176612
146100	0.02	0.012654979739673293	2982.546513680295
146150	0.02	0.006179487435954461	1456.391798926181
146200	0.02	0.0030985574743337746	730.2731401094132
146250	0.02	-0.009301987276707634	-2192.3077154732023
146300	0.02	-0.0075724453148322815	-1784.6864110721033
146350	0.02	-0.012127475703660013	-2858.223491760996
146400	0.02	-0.02459115914236775	-5795.684977471148
146450	0.02	-0.024071936286600277	-5673.31367778131
146500	0.02	-0.02868664006174794	-6760.914680656507
146550	0.02	-0.021078194119318827	-4967.743582248822
146600	0.02	-0.0044458666239293	-1047.8091843891207
146650	0.02	0.00028648366084134164	67.51894206436482
146700	0.02	0.00268843123696197	633.6139115207413
146750	0.02	-0.008394409831785183	-1978.4083651832739
146800	0.02	-0.001889200475178974	-445.24988635293323
146850	0.02	-0.020736226862331314	-4887.148174662081
146900	0.02	-0.016965365187092147	-3998.42527076073
146950	0.02	-0.0071185533842836055	-1677.712411674731
147000	0.02	-0.0023257562506753017	-548.1380721120662
147050	0.02	-0.00034367805834164937	-80.99861207377661
147100	0.02	0.0007095168205191556	167.220095406614
147150	0.02	0.002729334476021003	643.2540544181095
147200	0.02	-0.003420436372414214	-806.1340901105747
147250	0.02	-0.004943604675572356	-1165.1169099795486
147300	0.02	-0.004868871038867413	-1147.5035631236701
147350	0.02	-0.0013833241016172225	-326.0241076193843
147400	0.02	-0.012821955988744554	-3021.899751676689
147450	0.02	-0.00041777268480691534	-98.46135594160107
147500	0.02	-0.0036633869195838225	-863.3930760879118
147550	0.02	0.0043707954510156174	1030.1162864424207
147600	0.02	0.014350136931777386	3382.0639587853216
147650	0.02	0.015641789014609046	3686.482653701139
147700	0.02	0.016005261921316738	3772.146548311709
147750	0.02	0.018225134312758115	4295.32973770491
147800	0.02	0.013307173206676822	3136.25654651095
147850	0.02	0.013772668356568705	3245.9652117957
147900	0.02	0.014331745566186464	3377.729451385593
147950	0.02	0.021786281513639108	5134.626788129438
148000	0.02	0.016703264537940205	3936.6529571385468
148050	0.02	0.017154957956835554	4043.1088076805436
148100	0.02	0.0224272167546762	5285.6834636812055
148150	0.02	0.019816658957850227	4670.422893071613
148200	0.02	0.021859123335610485	5151.794268966232
148250	0.02	0.02962942191842039	6983.11106481698
148300	0.02	0.033943453563925946	7999.8491638809965
148350	0.02	0.03596270720586401	8475.750195244804
148400	0.02	0.036363147604669036	8570.126649412363
148450	0.02	0.028024614296316606	6604.887355502942
148500	0.02	0.030388826597952563	7162.08881318196
148550	0.02	0.03314095626355668	7810.715275507344
148600	0.02	0.02233022422870868	5262.8241050628285
148650	0.02	0.02057548833094825	4849.265052266578
148700	0.02	0.012821564889473619	3021.807576754957
148750	0.02	0.02112161327903002	4977.976681478334
148800	0.02	0.004114006137842998	969.5957572508721
148850	0.02	2.203257260898685e-05	5.192673080015392
148900	0.02	-0.005348789786438271	-1260.6116057173622
148950	0.02	-0.010961822845735025	-2583.500502148735
149000	0.02	-0.007459179594974036	-1757.9917592566098
149050	0.02	-0.01635517432988426	-3854.614482337298
149100	0.02	-0.03350901045832012	-7897.4588956488815
149150	0.02	-0.03231582194057679	-7616.246256279568
149200	0.02	-0.04260099814276349	-10040.273560586531
149250	0.02	-0.06015304102397847	-14176.967998683378
149300	0.02	-0.058113412625775074	-13696.26501113186
149350	0.02	-0.04568636379211017	-10767.437629608221
149400	0.02	-0.04124347505412371	-9720.33027829348
149450	0.02	-0.03695164892167164	-8708.825611198901
149500	0.02	-0.025128385008725326	-5922.299256413095
149550	0.02	-0.019034608748597207	-4486.108008882731
149600	0.02	-0.01430251689434194	-3370.8407897596812
149650	0.02	0.002359250547300143	556.0320632271537
149700	0.02	0.006048975550046831	1425.6325422292055
149750	0.02	0.011221183864580543	2644.6271351781957
149800	0.02	0.023696449091668435	5584.81823589098
149850	0.02	0.015875684869118802	3741.607614766494
149900	0.02	0.008712039283453318	2053.2677986397384
149950	0.02	0.005894838752429721	1389.305327344654
150000	0.02	-0.0009582974514891295	-225.85312515730686
150050	0.02	-0.0055062793029269615	-1297.7289949196518
150100	0.02	-0.015479053228721769	-3648.1288150673645
150150	0.02	-0.024763885347719703	-5836.393374654801
150200	0.02	-0.022461567994156325	-5293.779420502918
150250	0.02	-0.029857613884765388	-7036.891724104681
150300	0.02	-0.042791797847813	-10085.241550011484
150350	0.02	-0.02996404740832856	-7061.976152619952
150400	0.02	-0.025119258441109318	-5920.148291892808
150450	0.02	-0.021122607828594923	-4978.2110785614195
150500	0.02	-0.010648570581335176	-2509.672691412757
150550	0.02	-0.009080721625446436	-2140.1594615572053
150600	0.02	-0.0069923981723987935	-1647.9799431026902
150650	0.02	0.007021293571411626	1654.7900584375213
150700	0.02	-0.002846858745029861	-670.9523681266894
150750	0.02	0.01214790159608879	2863.037499804112
150800	0.02	0.0193980516576012	4571.764833584978
150850	0.02	0.02445041925015949	5762.5151673666305
150900	0.02	0.024761322994158737	5835.7894749380675
150950	0.02	0.021989958440393406	5182.629702421249
151000	0.02	0.03988845092229829	9400.97595426729
151050	0.02	0.047173455624511446	11117.917887300471
151100	0.02	0.05656728093889885	13331.87014308426
151150	0.02	0.053167499079801464	12530.603942765065
151200	0.02	0.05335326411656383	12574.385353257756
151250	0.02	0.047942540227802866	11299.177016074958
151300	0.02	0.04551399743827256	10726.81404282345
151350	0.02	0.03281501162211575	7733.896104399961
151400	0.02	0.028671450606645044	6757.334804805751
151450	0.02	0.018817717429170593	4434.990704713892
151500	0.02	0.01735404782571957	4090.0306366019713
151550	0.02	0.01512883502303632	3565.588810272266
151600	0.02	0.016849689399789865	3971.162610271907
151650	0.02	0.00980196058746646	2310.1422506216104
151700	0.02	0.017785478061658623	4191.710826737899
151750	0.02	0.017320111609886904	4082.032493238541
151800	0.02	0.015135506044412198	3567.161047601492
151850	0.02	0.012072471586890158	2845.260030729471
151900	0.02	0.005118791447012435	1206.405217440324
151950	0.02	0.011182914508457225	2635.6077501586706
152000	0.02	0.009846985891055088	2320.7538884912997
152050	0.02	-0.0017443620562956866	-411.11412871651146
152100	0.02	0.007512695562230431	1770.604490754425
152150	0.02	0.01067608439692111	2516.1571928850594
152200	0.02	0.008924036816162315	2103.231727077159
152250	0.02	0.010006443863853982	2358.335206725962
152300	0.02	0.011817914510099016	2785.2655986928953
152350	0.02	0.013109080248281686	3089.5696710990665
152400	0.02	0.004402695033981059	1037.6344328099856
152450	0.02	-0.013691128242321713	-3226.7477030777663
152500	0.02	-0.02118050249889504	-4991.855790020179
152550	0.02	-0.038159984765415766	-8993.60819736265
152600	0.02	-0.0322078336000459	-7590.7953859349245
152650	0.02	-0.02846832123945481	-6709.460940255814
152700	0.02	-0.027956948867997006	-6588.939855666289
152750	0.02	-0.02016932371064836	-4753.539504128561
152800	0.02	-0.010603333234023023	-2499.0110787283033
152850	0.02	-0.012157875870023703	-2865.3882531488844
152900	0.02	-0.009423140970389507	-2220.86141797954
152950	0.02	-0.004107397341538864	-968.038185229265
153000	0.02	-0.003212070493124917	-757.0260757456094
153050	0.02	-0.003076150738981369	-724.9922837364263
153100	0.02	0.004415637240382341	1040.6846733773773
153150	0.02	0.010053888484960806	2369.5170333417263
153200	0.02	0.009537958343910578	2247.9217660914874
153250	0.02	0.00045141829207771556	106.39100819948546
153300	0.02	0.006900041050538943	1626.213064175727
153350	0.02	-0.002576713092258116	-607.2839947721025
153400	0.02	-0.0048835020220200495	-1150.9518173833596
153450	0.02	0.0038196798968013787	900.2284629397419
153500	0.02	0.008509602971658089	2005.5572745292711
153550	0.02	0.004632404196693391	1091.7726674418627
153600	0.02	0.016079515253296546	3789.6466961571637
153650	0.02	0.020998823237840806	4949.03732189047
153700	0.02	0.02616124972711047	6165.726518115097
153750	0.02	0.025568178076216568	6025.950412493146
153800	0.02	0.02572137451649765	6062.056002408565
153850	0.02	0.02142923071653251	5050.476466910153
153900	0.02	0.01721817851987755	4058.008734331764
153950	0.02	0.009516984598725976	2242.978639206579
154000	0.02	0.0026160615184536726	616.5576968073925
154050	0.02	0.004974098683641675	1172.3037881355174
154100	0.02	-0.0046702096555362085	-1100.6827203845978
154150	0.02	-0.014619192305458655	-3445.475373364222
154200	0.02	-0.0259914896036346	-6125.717172003891
154250	0.02	-0.02608709823051394	-6148.250371000864
154300	0.02	-0.033320108657780165	-7852.93820749147
154350	0.02	-0.030171272407608175	-7110.81528250107
154400	0.02	-0.03268834355844386	-7704.042766072215
154450	0.02	-0.036977739695306704	-8714.974727795316
154500	0.02	-0.030049231862147537	-7082.052565303652
154550	0.02	-0.03280187728626551	-7730.800582446904
154600	0.02	-0.02053499666207705	-4839.721908910427
154650	0.02	-0.015338958535568272	-3615.1110665410547
154700	0.02	-0.005534875659794501	-1304.468631508073
154750	0.02	-0.0051248705528759075	-1207.837951144555
154800	0.02	-0.007468077472426372	-1760.0888257016416
154850	0.02	-0.014475137208148331	-3411.524230249088
154900	0.02	-0.023560010265085897	-5552.662108032581
154950	0.02	-0.017604511737896303	-4149.0603848459405
155000	0.02	-0.013620137225115432	-3210.0164229629954
155050	0.02	-0.022785621081879787	-5370.152787107921
155100	0.02	0.0005799108653645481	136.6743499648628
155150	0.02	-0.010473290768483369	-2468.362455798489
155200	0.02	-0.007315894636073789	-1724.222123633172
155250	0.02	-0.012754289386297012	-3005.9519751196226
155300	0.02	-0.017246496157578728	-4064.682681926997
155350	0.02	-0.012556268102788823	-2959.281992163404
155400	0.02	-0.010595943926093457	-2497.269554438482
155450	0.02	-0.014707931444744448	-3466.389560186198
155500	0.02	-0.012086121707187964	-2848.477113612497
155550	0.02	-0.013328140735311638	-3141.198208269143
155600	0.02	-0.011686634821007322	-2754.3253848741438
155650	0.02	-0.02038575018556659	-4804.547252976381
155700	0.02	-0.020464951662621324	-4823.21358782063
155750	0.02	-0.027675778208265053	-6522.673090473159
155800	0.02	-0.02392002192967151	-5637.510251386603
155850	0.02	-0.020646058667605143	-4865.897185695082
155900	0.02	-0.01909733435168932	-4500.89128255597
155950	0.02	-0.02027064267143033	-4777.418524045332
156000	0.02	-0.021830097852152914	-5144.953495114743
156050	0.02	-0.020429900473876078	-4814.95266580076
156100	0.02	-0.020457511785653495	-4821.460145336398
156150	0.02	-0.01133862452069557	-2672.3057428619436
156200	0.02	-0.0022767105837000474	-536.5789083633027
156250	0.02	-0.008910647023625876	-2100.075998670636
156300	0.02	-0.003034718474139302	-715.227459169289
156350	0.02	0.0021332620171620057	502.77071342173423
156400	0.02	0.008573227508580443	2020.5524104114238
156450	0.02	0.015186959372163883	3579.2876528161914
156500	0.02	0.012183311008740264	2871.382848625496
156550	0.02	0.012771892995737995	3010.100822849643
156600	0.02	0.017749048489704287	4183.125045088115
156650	0.02	0.022342294301925355	5265.668799841708
156700	0.02	0.024672292421142012	5814.806602533337
156750	0.02	0.03352738672950413	7901.789845573876
156800	0.02	0.031498743424341606	7423.675842882507
156850	0.02	0.016666410007609295	3927.967020597125
156900	0.02	0.015159885619506083	3572.9068661011706
156950	0.02	0.01574015738801348	3709.666274314457
157000	0.02	0.02000832710142153	4715.595557520851
157050	0.02	0.020344727050217077	4794.878852723368
157100	0.02	0.024866383495028423	5860.550307198591
157150	0.02	0.03472420631375134	8183.858260690355
157200	0.02	0.03264009880971128	7692.672364056902
157250	0.02	0.019518379118069803	4600.12380808381
157300	0.02	0.025691520319806125	6055.019916054202
157350	0.02	0.015452358785356824	3641.8374245925816
157400	0.02	0.015100967744628381	3559.021004098638
157450	0.02	0.0017095559868817742	402.91097682524975
157500	0.02	-0.0018248445629509707	-430.08237873151836
157550	0.02	-0.000604257567916737	-142.4124210096543
157600	0.02	-0.008600265828499052	-2026.9248462799858
157650	0.02	-0.0037873711611140035	-892.6138867833137
157700	0.02	0.0004523166255021522	106.6027289037689
157750	0.02	0.00146802719908303	345.9870734432307
157800	0.02	0.016437755875134203	3874.07743723302
157850	0.02	0.008203348770171107	1933.3787788117804
157900	0.02	0.013833877699564503	3260.3911307866606
157950	0.02	0.010234212470372789	2412.0160878710176
158000	0.02	0.008712070409449064	2053.275134465793
158050	0.02	0.008125523005715481	1915.036674183676
158100	0.02	0.008357922220623646	1969.8089047573362
158150	0.02	0.007730334741162355	1821.8980516859112
158200	0.02	0.009434410755436107	2223.517499521519
158250	0.02	0.007777631048475582	1833.0449234619905
158300	0.02	0.004487231549209969	1057.558138257275
158350	0.02	-0.00773306117609893	-1822.5406223720865
158400	0.02	-0.012110900954323277	-2854.3171274786073
158450	0.02	-0.020370766705664987	-4801.015921701056
158500	0.02	-0.02608670228380555	-6148.157053627073
158550	0.02	-0.02878534356781141	-6784.177285888084
158600	0.02	-0.02674755339252602	-6303.9075337481
158650	0.02	-0.027430178250469856	-6464.789687026399
158700	0.02	-0.03398124531917699	-8008.755987138602
158750	0.02	-0.021477749691641627	-5061.911499050533
158800	0.02	-0.02225426561017418	-5244.922052467375
158850	0.02	-0.008021549522649603	-1890.5320320734127
158900	0.02	-0.0005853673114205305	-137.96033417788655
158950	0.02	-0.009351591844884441	-2203.998601979685
159000	0.02	0.01052245907114215	2479.950522527572
159050	0.02	0.01165608357412342	2747.125016579874
159100	0.02	0.022754145582753852	5362.734589519653
159150	0.02	0.032897681998802275	7753.379995235285
159200	0.02	0.025836348677296093	6089.15330240484
159250	0.02	0.021867747292715695	5153.826777411712
159300	0.02	0.020627026544127746	4861.4116634190195
159350	0.02	0.008088112539315679	1906.219713711895
159400	0.02	0.00799297436471844	1883.797391685307
159450	0.02	0.0010823159141468699	255.08200114453805
159500	0.02	0.0020191576010652555	475.87839629237675
159550	0.02	-0.004946121730460408	-1165.7101336302799
159600	0.02	-0.013935564928187804	-3284.356944676148
159650	0.02	-0.021547829145919354	-5078.427940509652
159700	0.02	-0.012347905973597703	-2910.1748616277673
159750	0.02	-0.013994886117073464	-3298.3378603897954
159800	0.02	-0.020648126106985187	-4866.38444322074
159850	0.02	-0.021836822422514918	-5146.538352957409
159900	0.02	-0.027475423592238136	-6475.453183857469
159950	0.02	-0.028776733871936702	-6782.148138552948
160000	0.02	-0.03944474181491411	-9296.401859441354
160050	0.02	-0.03545237170417172	-8355.473481833096
160100	0.02	-0.024416838751682667	-5754.600860056782
160150	0.02	-0.03626984283095976	-8548.136426333309
160200	0.02	-0.016151012806588295	-3806.4973575326594
160250	0.02	-0.006535969830687154	-1540.408158135765
160300	0.02	0.0013334652950564249	314.2733017909108
160350	0.02	0.013401712506867803	3158.5377248289524
160400	0.02	0.0030124461783097595	709.97828772496
160450	0.02	-0.0008043618090100061	-189.57331884770798
160500	0.02	0.013593744161095779	3203.7960620697754
160550	0.02	0.018628650203889267	4390.431028980378
160600	0.02	0.022996593666077998	5419.8751539885125
160650	0.02	0.024723284669757744	5826.824539856207
160700	0.02	0.03777009608471088	8901.71858953387
160750	0.02	0.024031175892504794	5663.707200820735
160800	0.02	0.024151990074502184	5692.180886652866
160850	0.02	0.024761967465757907	5835.94136506834
160900	0.02	0.028165849588648015	6638.173922326204
160950	0.02	0.03315298570599074	7813.550394356308
161000	0.02	0.03333323172227637	7856.031072993202
161050	0.02	0.024819271027776275	5849.446763151559
161100	0.02	0.016895960073977107	3982.067759139917
161150	0.02	0.01363894120547915	3214.4481760934486
161200	0.02	0.0163647801367291	3856.8783947500806
161250	0.02	0.018373868018693774	4330.383543023496
161300	0.02	0.016411507951115595	3867.8912831748185
161350	0.02	0.022681763684043413	5345.67550415616
161400	0.02	0.009229028019954377	2175.1125574131747
161450	0.02	0.007830086425588623	1845.4076933241827
161500	0.02	0.009934513950904706	2341.3826461127182
161550	0.02	0.008163393443982748	1923.9620415844217
161600	0.02	0.007420627492108106	1748.9057360180777
161650	0.02	-0.00506170385435842	-1192.9507193733814
161700	0.02	-0.024143894336084146	-5690.2728696594695
161750	0.02	-0.014378890178604869	-3388.840571458469
161800	0.02	-0.01898232008543057	-4473.784530438608
161850	0.02	-0.021177190934250533	-4991.0753149986085
161900	0.02	-0.022003088996968314	-5185.724333668458
161950	0.02	-0.02859215561173079	-6738.646429518007
162000	0.02	-0.03107629635644991	-7324.112820619829
162050	0.02	-0.028392552817996467	-6691.603713621212
162100	0.02	-0.02634331743247812	-6208.636535441769
162150	0.02	-0.02340768024753935	-5516.760718057379
162200	0.02	-0.028752402372981257	-6776.413650716932
162250	0.02	-0.02624408866042696	-6185.250134655195
162300	0.02	-0.023810381456209537	-5611.67000362571
162350	0.02	-0.0370749271963782	-8737.880038468025
162400	0.02	-0.024507387794111837	-5775.9416078390595
162450	0.02	-0.03317343639288361	-7818.3702459996475
162500	0.02	-0.02568765868586029	-6054.109799791737
162550	0.02	-0.02921930896931118	-6886.45496802797
162600	0.02	-0.023424237678200694	-5520.663000645763
162650	0.02	-0.02144758166412951	-5054.801448530357
162700	0.02	-0.01968849038197322	-4640.215911550583
162750	0.02	-0.01311286881159483	-3090.4625659542075
162800	0.02	-0.0035289867448390897	-831.7174210596982
162850	0.02	-0.003155937683863973	-743.7966026047359
162900	0.02	-0.003915540362763617	-922.8210157874657
162950	0.02	-0.00885390950285307	-2086.7040061224943
163000	0.02	-0.008520744680712506	-2008.1831709100068
163050	0.02	-0.007335259699702698	-1728.7861137937039
163100	0.02	0.004930957604474506	1162.136227387627
163150	0.02	0.0014838037579081504	349.70531886832765
163200	0.02	0.0037896679366121702	893.155194623838
163250	0.02	0.01572730848080133	3706.638022653961
163300	0.02	0.027650003077008187	6516.59836499345
163350	0.02	0.023042941939613155	5430.798591598927
163400	0.02	0.01760720586760096	4149.695341781734
163450	0.02	0.021875189069433733	5155.580667632206
163500	0.02	0.025297236502161403	5962.094455096715
163550	0.02	0.028165069679831973	6637.990112129103
163600	0.02	0.03060508334753343	7213.056560882115
163650	0.02	0.031939509309434205	7527.556274220604
163700	0.02	0.029884772075935248	7043.292411427598
163750	0.02	0.02860000343074894	6740.496016458017
163800	0.02	0.008737085256012208	2059.1706747939425
163850	0.02	-0.007464080583361458	-1759.1468322894546
163900	0.02	-0.003826949329883359	-901.9417349276157
163950	0.02	-0.01217720236468131	-2869.943153310597
164000	0.02	-0.021932703405961415	-5169.135741399688
164050	0.02	-0.015200262811416093	-3582.42302933815
164100	0.02	-0.026366933274328017	-6214.202356029867
164150	0.02	-0.030080943476204283	-7089.52641084855
164200	0.02	-0.029593681767359502	-6974.687767021339
164250	0.02	-0.039144860348083774	-9225.72530034674
164300	0.02	-0.042288751375988566	-9966.682727190497
164350	0.02	-0.03849649262540177	-9072.916925252654
164400	0.02	-0.03451230352330829	-8133.916661266556
164450	0.02	-0.03322638915012351	-7830.8502392311275
164500	0.02	-0.030317890753546184	-7145.370536283742
164550	0.02	-0.020936077458833635	-4934.249293124268
164600	0.02	-0.023418668003323345	-5519.350330477221
164650	0.02	-0.01700376654136345	-4007.4757653216507
164700	0.02	-0.0077142792262774994	-1818.1140614362037
164750	0.02	0.002964424128639692	698.6603717922917
164800	0.02	0.011357613946509899	2676.7812020822976
164850	0.02	0.02335552694359483	5504.469141298152
164900	0.02	0.027134203244737313	6395.033809131419
164950	0.02	0.03366912979426234	7935.196085040828
165000	0.02	0.0458278936817363	10800.793627608175
165050	0.02	0.03817390274804855	8996.888410482925
165100	0.02	0.04756472609952835	11210.133158693534
165150	0.02	0.040324833837013165	9503.823399912118
165200	0.02	0.036349210327450074	8566.841888912171
165250	0.02	0.03933424173922786	9270.35901920936
165300	0.02	0.020748041905667758	4889.932763577827
165350	0.02	0.027675145526887653	6522.523979081815
165400	0.02	0.026051606731891684	6139.885676022394
165450	0.02	0.01624083688527217	3827.667244662802
165500	0.02	0.027850901378946216	6563.946408402094
165550	0.02	0.027700914626500234	6528.597283013643
165600	0.02	0.021116993134472725	4976.887798182942
165650	0.02	0.03187639478460133	7512.681338829539
165700	0.02	0.024645328835448444	5808.451780150292
165750	0.02	0.03291130006798902	7756.589524259552
165800	0.02	0.03493773533808329	8234.183133601393
165850	0.02	0.04184152291980388	9861.279186430129
165900	0.02	0.04409166504367303	10391.596396325907
165950	0.02	0.0454995646035291	10723.412488507904
166000	0.02	0.0328469194824867	7741.416201600119
166050	0.02	0.020681043483733067	4874.142464906945
166100	0.02	0.01988710667737123	4687.026127891136
166150	0.02	0.01749804277407552	4123.967603712255
166200	0.02	-0.0029973716625222614	-706.4255009617798
166250	0.02	-0.016914061461875525	-3986.3339241184317
166300	0.02	-0.02887597571928828	-6805.5376209479045
166350	0.02	-0.022653339812363185	-5338.976519161393
166400	0.02	-0.037686926647963956	-8882.117079399746
166450	0.02	-0.05000097106056452	-11784.311392438947
166500	0.02	-0.045613586666074166	-10750.285396416264
166550	0.02	-0.062157110076334565	-14649.290300910432
166600	0.02	-0.05405839434780941	-12740.571610063753
166650	0.02	-0.05606931252819608	-13214.508126090403
166700	0.02	-0.062341753753611485	-14692.807427548645
166750	0.02	-0.04114637099727517	-9697.444633892974
166800	0.02	-0.04365580046099773	-10288.871112031733
166850	0.02	-0.03543678800129464	-8351.800689016169
166900	0.02	-0.03540188112378206	-8343.573778505815
166950	0.02	-0.03145708543122716	-7413.857818303543
167000	0.02	-0.02299589900035792	-5419.711434024971
167050	0.02	-0.02256750332271525	-5318.746433597255
167100	0.02	-0.011822216323352359	-2786.2794571411264
167150	0.02	-0.009845032935394718	-2320.293612677665
167200	0.02	-0.010392337668218886	-2449.2832955048925
167250	0.02	-0.0008230913348298704	-193.98752440836915
167300	0.02	0.003850812553496927	907.56585885811
167350	0.02	-0.004759943980140085	-1121.8314541250172
167400	0.02	0.004724992808878057	1113.5941043906828
167450	0.02	-0.007054652708367347	-1662.6521948986926
167500	0.02	-0.00770305914508277	-1815.4696941800764
167550	0.02	-0.005626384776025499	-1326.0356510686888
167600	0.02	-0.002686382396266851	-633.1310373638466
167650	0.02	-0.007671805938641023	-1808.103886898541
167700	0.02	-0.006258389004179644	-1474.9874507624443
167750	0.02	-0.022146015558699696	-5219.409501655557
167800	0.02	-0.009128223998041729	-2151.354899139098
167850	0.02	0.00040645223928508856	95.79333465519926
167900	0.02	0.0047537178263352044	1120.3640639192336
167950	0.02	0.006437824282796142	1517.2770534072533
168000	0.02	0.00442108581363626	1041.9688021154159
168050	0.02	0.009621340784313929	2267.5734772789433
168100	0.02	0.019435182483628577	4580.515887952204
168150	0.02	0.018411327306767283	4339.212009867922
168200	0.02	0.03288178864199872	7749.634222669842
168250	0.02	0.028707393268310896	6765.805830635039
168300	0.02	0.024137904332537187	5688.861135736268
168350	0.02	0.01787131396670596	4211.940774522402
168400	0.02	0.023294649183498085	5490.12137031216
168450	0.02	0.02295428316153638	5409.903344439341
168500	0.02	0.02093757854595079	4934.603071813772
168550	0.02	0.01597118769940991	3764.115879448924
168600	0.02	0.01703004207514936	4013.6684264953838
168650	0.02	0.013203237938078084	3111.7609108493784
168700	0.02	0.008096613677406033	1908.2232759692265
168750	0.02	0.005822156508442859	1372.1754561106545
168800	0.02	0.007965810146420765	1877.3952838789558
168850	0.02	0.010643792746872882	2508.5466435002677
168900	0.02	-0.006708979050333312	-1581.1832565954264
168950	0.02	-0.008473009316116747	-1996.9328213888612
169000	0.02	-0.020756047046863617	-4891.81942846836
169050	0.02	-0.01945491241865744	-4585.165871606543
169100	0.02	-0.015328051057429248	-3612.5403740890856
169150	0.02	-0.00450636553639142	-1062.0676679392493
169200	0.02	-0.0014825909739774159	-349.41948794967993
169250	0.02	-0.011406160786121562	-2688.2228013746326
169300	0.02	-0.014969560245461366	-3528.0506677903686
169350	0.02	-0.0018721208418300537	-441.2245301731789
169400	0.02	-0.009621094192165863	-2267.515360034456
169450	0.02	0.00240451168715358	566.6992833770099
169500	0.02	-0.0011627997713297422	-274.0505694541161
169550	0.02	-0.008450694125197352	-1991.673540358952
169600	0.02	-0.010594210738672248	-2496.861073966208
169650	0.02	-0.016005329160117994	-3772.162395263375
169700	0.02	-0.015346761434236389	-3616.9500665788214
169750	0.02	-0.01930785877307159	-4550.50802568435
169800	0.02	-0.010993401396991564	-2590.9429872332425
169850	0.02	-0.007703268676232559	-1815.519076827316
169900	0.02	0.0017321354056350864	408.2325315071981
169950	0.02	0.004259913976136772	1003.9835574191684
170000	0.02	0.01579342027601598	3722.219359675974
170050	0.02	0.019818576537608115	4670.87483143416
170100	0.02	0.02806050657074522	6613.346505984988
170150	0.02	0.03305396761267816	7790.213646682597
170200	0.02	0.03466658298804364	8170.277500173026
170250	0.02	0.03237537318787035	7630.281392538531
170300	0.02	0.031138552401404604	7338.785428056176
170350	0.02	0.02337839052175006	5509.857667136985
170400	0.02	0.02170025198827987	5114.351207590233
170450	0.02	0.028753820961848246	6776.7479860826625
170500	0.02	0.012520711555958061	2950.9019665157825
170550	0.02	0.014194006870726795	3345.2669682846363
170600	0.02	0.008018495065422055	1889.812152552258
170650	0.02	0.0019359045602724823	456.25718221873194
170700	0.02	-0.008277350185308669	-1950.8195544800349
170750	0.02	-0.0074905392369683165	-1765.3826514448515
170800	0.02	-0.0032894608828699973	-775.2655705432921
170850	0.02	0.004866344333118956	1146.9080649422287
170900	0.02	0.00914790281294107	2155.992834716931
170950	0.02	0.0037598145024214545	886.1192879769261
171000	0.02	-0.00648225313901251	-1527.7481195757362
171050	0.02	-0.000521303225515969	-122.86160466607639
171100	0.02	-0.013668375693024435	-3221.3853447034417
171150	0.02	-0.006139267896851694	-1446.9127915630388
171200	0.02	-0.008008203087994738	-1887.3865223239864
171250	0.02	-0.00673911213662579	-1588.2850721112825
171300	0.02	-0.02060158040360721	-4855.414475019087
171350	0.02	-0.0014803563861032513	-348.89283659102875
171400	0.02	-0.01031775743609133	-2431.706103293026
171450	0.02	-0.005779279516297371	-1362.0701358279432
171500	0.02	-0.0029141612923750232	-686.8143435763079
171550	0.02	-0.003362001822462874	-792.3621389244765
171600	0.02	-0.004382977716899956	-1032.9874229744019
171650	0.02	-0.011966447191597972	-2820.2720262404223
171700	0.02	-0.012297706653917613	-2898.343803105279
171750	0.02	-0.020595695972773664	-4854.027622647244
171800	0.02	-0.022175193504427915	-5226.28620806665
171850	0.02	-0.01803659969777587	-4250.895588445824
171900	0.02	-0.019696875513098983	-4642.192133095014
171950	0.02	-0.0087749241779867	-2068.088614382785
172000	0.02	-0.02265350852606288	-5339.016281884618
172050	0.02	-0.013280008315992877	-3129.854280235492
172100	0.02	-0.01686588656256604	-3974.979984330448
172150	0.02	-0.011310002566453446	-2665.560073442028
172200	0.02	-0.00023386965949109622	-55.11878738011908
172250	0.02	0.008982979886934129	2117.123527289604
172300	0.02	0.01286923551232391	3033.042667834666
172350	0.02	0.011913349596750002	2807.757897442401
172400	0.02	0.00828947863785122	1953.6780081947977
172450	0.02	0.01647520786695604	3882.9041844848093
172500	0.02	0.007235262208402322	1705.218539985608
172550	0.02	0.0033307188623283497	784.9893192435154
172600	0.02	0.004788337793621641	1128.5233549539066
172650	0.02	-0.01379664846590985	-3251.616883547404
172700	0.02	-0.006754987046249808	-1592.026497015004
172750	0.02	-0.014774667239631362	-3482.1179624809592
172800	0.02	-0.01285613562224364	-3029.9552641175337
172850	0.02	-0.001048175028789053	-247.03562092958688
172900	0.02	0.003483640721111934	821.0301953383723
172950	0.02	0.010075176430390107	2374.5342114589334
173000	0.02	0.018992004493046555	4476.0669676108755
173050	0.02	0.018347487271102858	4324.16608488653
173100	0.02	0.024592462551408973	5795.992167065427
173150	0.02	0.022459124165338174	5293.20345489321
173200	0.02	0.018554516925847822	4372.959175645281
173250	0.02	0.01754318166938584	4134.606013066411
173300	0.02	0.010225828328977244	2410.040099587837
173350	0.02	0.013335725651716543	3142.9858338873087
173400	0.02	-0.0015106146535570732	-356.0241550096177
173450	0.02	-0.0019992489897322214	-471.1863019117429
