#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
85500,171.0000000000884,-3589.193111526653,4098.891303775439,509.6981922487862,284.5502511799261,13.678040203543782,1.4667028157707618,19
86000,172.00000000009317,-3583.5405576100625,4015.6014920984617,432.0609344883992,278.7681664460414,13.623795519949734,1.4725426590105903,19
86500,173.00000000009794,-3656.9295820910634,3986.483114452671,329.5535323616077,276.74673160939915,13.730217726513665,1.4611290571178241,19
87000,174.00000000010272,-3591.5808907254873,3917.4994975328373,325.91860680735,271.9578011237924,13.701156303161628,1.464228247373107,19
87500,175.0000000001075,-3744.628890532736,4116.607161442567,371.9782709098313,285.7801085670703,13.694594190682801,1.4649298695110213,19
88000,176.00000000011227,-3716.5032994112203,4212.280386616163,495.77708720494275,292.42186562690364,13.745733759752216,1.4594797506921147,19
88500,177.00000000011704,-3484.8359509494953,4038.4212635984336,553.5853126489383,280.3523440274778,13.597111468967896,1.4754324936255117,19
89000,178.00000000012182,-3435.6749098081946,4058.7560749266754,623.0811651184808,281.7640125110548,13.881539995333064,1.4452013312289567,19
89500,179.0000000001266,-3393.088890860926,4108.393366548922,715.3044756879963,285.20989647143006,13.707860180815462,1.4635121613539765,19
90000,180.00000000013137,-3294.6293811147802,3993.6877589219503,699.05837780717,277.2468871981817,13.710679851659364,1.4632111826559315,19
90500,181.00000000013614,-3475.0824924900376,4213.89526768581,738.8127751957722,292.5339727261015,13.894436700266022,1.4438599069208218,19
91000,182.00000000014091,-3442.318853534643,4100.383183300084,658.064329765441,284.65381935531946,13.754958949165138,1.4585009053757296,19
91500,183.0000000001457,-3551.007668899156,4228.76368422808,677.7560153289237,293.56615712627183,13.472255879592458,1.4891062239362856,19
92000,184.00000000015046,-3492.694655385828,4191.546293803847,698.8516384180193,290.98247851451595,13.578296952887122,1.4774768993763754,19
