#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
12650	0.02	0.012844160936922248	2793.6876999117867
12700	0.02	0.01290483399615357	2806.884480933372
12750	0.02	0.018153890660531063	3948.5881010785483
12800	0.02	0.02022298708072752	4398.629894187649
12850	0.02	0.01579382105033999	3435.2577657373663
12900	0.02	0.00886514924600066	1928.227038579049
12950	0.02	0.016686289817326262	3629.375468647622
13000	0.02	0.013246274843872861	2881.150063652659
13050	0.02	0.006448467113250905	1402.5831150860308
13100	0.02	0.017689408728695934	3847.560290373616
13150	0.02	0.011018767936787273	2396.652969731574
13200	0.02	0.0065699784656460996	1429.012616573377
13250	0.02	0.011151453389054702	2425.5129098847046
13300	0.02	-0.0008062706008440142	-175.3690467941264
13350	0.02	-0.006943819398521214	-1510.3254264194843
13400	0.02	0.0009456737377310744	205.69012660331634
13450	0.02	-0.006926165768139839	-1506.485648150009
13500	0.02	-0.007499236845147315	-1631.1322970726922
13550	0.02	-0.008653473229771363	-1882.1861421896106
13600	0.02	-0.0006343686504533248	-137.97926580681408
13650	0.02	0.002034005035955628	442.409191103572
13700	0.02	0.007350701441263217	1598.8248903942556
13750	0.02	0.001680737232004034	365.571169256821
13800	0.02	0.007592745377210547	1651.4710048438556
13850	0.02	0.010733568687796884	2334.6202968429816
13900	0.02	0.0006317740830259782	137.41493068644564
13950	0.02	0.005516235335030531	1199.8167012213028
14000	0.02	0.004999709097210301	1087.468918881395
14050	0.02	0.0020342764276671896	442.468220548171
14100	0.02	-0.0056001284276433845	-1218.06398900375
14150	0.02	-0.00342055343681567	-743.9923954746668
14200	0.02	-0.005054564263071766	-1099.4002706369822
14250	0.02	-0.002666207837916873	-579.9173709187116
14300	0.02	-0.0010006306579481935	-217.6436105863961
14350	0.02	0.0017389059837627453	378.2232472793247
14400	0.02	0.002255218255522943	490.52449062357164
14450	0.02	-0.008266535892287883	-1798.0247800210016
14500	0.02	-0.0023962940766121335	-521.2093900161722
14550	0.02	-0.0131567586363255	-2861.679712167969
14600	0.02	-0.013364467327972125	-2906.8576899173654
14650	0.02	-0.0030405984055078567	-661.3497298543007
14700	0.02	-0.0029374784778240324	-638.9204816534351
14750	0.02	0.005665813888878926	1232.3509997332137
14800	0.02	0.0033134176624205966	720.6896747583878
14850	0.02	0.020365759580856634	4429.683832195369
14900	0.02	0.02866066333201695	6233.878804165378
14950	0.02	0.04073871177655955	8860.932104428894
15000	0.02	0.0408672417578566	8888.888202891292
15050	0.02	0.047755508938687574	10387.130664294515
15100	0.02	0.036268843910809055	7888.707064731568
15150	0.02	0.02984567386321999	6491.626224300177
15200	0.02	0.04449953153335944	9678.934615278367
15250	0.02	0.03033677248545326	6598.443336536195
15300	0.02	0.027910445875166744	6070.701677083712
15350	0.02	0.03594438339306246	7818.134813107874
15400	0.02	0.03395936798123507	7386.381180668079
15450	0.02	0.03717337135445754	8085.447607454707
15500	0.02	0.03852574019268681	8379.596536891151
15550	0.02	0.025730554485667936	5596.561264806557
15600	0.02	0.033243901647492684	7230.762646604767
15650	0.02	0.026306662969393307	5721.86856924649
15700	0.02	0.034928854870595084	7597.250821069814
15750	0.02	0.029189029579963163	6348.8018649386695
15800	0.02	0.017067923940990118	3712.383347666133
15850	0.02	0.011385510037778912	2476.421737937748
15900	0.02	0.0002412336390774869	52.469869663375896
15950	0.02	-0.00885986026195061	-1927.0766504954508
16000	0.02	-0.006655784427979966	-1447.675965836008
16050	0.02	-0.013484037154487328	-2932.8648970254494
16100	0.02	-0.020421863606841277	-4441.886819068435
16150	0.02	-0.025834947493506365	-5619.267416137677
16200	0.02	-0.034220073347812185	-7443.086276429827
16250	0.02	-0.04076881969116106	-8867.480769702188
16300	0.02	-0.040451678277056306	-8798.500470244078
16350	0.02	-0.04045283632808178	-8798.752353798141
16400	0.02	-0.03539780137969662	-7699.249706075025
16450	0.02	-0.04090211400113252	-8896.47314032603
16500	0.02	-0.05020074715245851	-10918.985719265746
16550	0.02	-0.04480579668658959	-9745.549257970293
16600	0.02	-0.05659449583592199	-12309.667223572662
16650	0.02	-0.05325788893389649	-11583.933739898088
16700	0.02	-0.053824264955060284	-11707.124171069174
16750	0.02	-0.05564265569455981	-12102.635864477666
16800	0.02	-0.060474538784558746	-13153.601546255895
16850	0.02	-0.05781007700442588	-12574.063954147063
16900	0.02	-0.0641052648138946	-13943.307833783592
16950	0.02	-0.060470336908224065	-13152.687611099647
17000	0.02	-0.06555729939910203	-14259.134704877948
17050	0.02	-0.05939591275270294	-12918.993439677446
17100	0.02	-0.046500493594458576	-10114.156746606026
17150	0.02	-0.04664055274985448	-10144.620514664613
17200	0.02	-0.036116479408556966	-7855.566804504741
17250	0.02	-0.018110561480330526	-3939.163725413375
17300	0.02	-0.015400578592535201	-3349.7249993038463
17350	0.02	-0.010865427200883362	-2363.300372400072
17400	0.02	-0.0069235877740065925	-1505.924917827813
17450	0.02	0.00021686827460950262	47.170246017085276
17500	0.02	0.0022375531464609963	486.6822156671675
17550	0.02	0.0060932717155949495	1325.3258291979191
17600	0.02	0.004101095816673462	892.0147447129182
17650	0.02	0.006915968987206037	1504.2677826457261
17700	0.02	0.011372147573421932	2473.515315906917
17750	0.02	0.0093505624354229	2033.8075325734524
17800	0.02	0.01705580954954403	3709.7483895290425
17850	0.02	0.014182788447177087	3084.8478020413227
17900	0.02	0.024207638281237957	5265.317185165504
17950	0.02	0.017611164994232043	3830.5417743615217
18000	0.02	0.031107003319472186	6765.973502006629
18050	0.02	0.03581821090644392	7790.691484916601
18100	0.02	0.030903291332835363	6721.66483332934
18150	0.02	0.032849919973797485	7145.069095955699
18200	0.02	0.03188234748665539	6934.615850362091
18250	0.02	0.03333927684065364	7251.50736518304
18300	0.02	0.03942008317073736	8574.121892774852
18350	0.02	0.04233181949638735	9207.443290591586
18400	0.02	0.033952950662868006	7384.985372605838
18450	0.02	0.035804213804977426	7787.647025228388
18500	0.02	0.04119277553475818	8959.69389529129
18550	0.02	0.020926520043092055	4551.652843144194
18600	0.02	0.01723789104815507	3749.35228779451
18650	0.02	0.017706768839272448	3851.33622619573
18700	0.02	0.006063353932851437	1318.8185188278878
18750	0.02	-0.003366681891479523	-732.2749875163004
18800	0.02	-0.006058829341311291	-1317.8343910366752
18850	0.02	-0.009529356033001524	-2072.6962911954747
18900	0.02	-0.014225437070321327	-3094.1241521650372
18950	0.02	-0.013597589926229173	-2957.56335597999
19000	0.02	-0.02448976193215658	-5326.680895671488
19050	0.02	-0.02515521589916123	-5471.421417968609
19100	0.02	-0.028025354468312592	-6095.695035922973
19150	0.02	-0.03875687807506901	-8429.870514472559
19200	0.02	-0.033353489150136896	-7254.598634000497
19250	0.02	-0.03331244074681388	-7245.670341990787
19300	0.02	-0.04178503970585646	-9088.515165751962
19350	0.02	-0.026736208058918125	-5815.297391810787
19400	0.02	-0.03275618963386328	-7124.682143544505
19450	0.02	-0.014971922983861458	-3256.4896445515105
19500	0.02	-0.015674956489502213	-3409.403958454921
19550	0.02	-0.013715848352394287	-2983.2853250685807
19600	0.02	-0.002741038689021319	-596.1935628265433
19650	0.02	0.0018692163787750282	406.56659718783925
19700	0.02	0.00877050112211871	1907.6404622501407
19750	0.02	-0.0010881253792254855	-236.67427579216485
19800	0.02	-0.000917342775319091	-199.52795987201196
19850	0.02	-0.008373042178593594	-1821.190583024934
19900	0.02	-0.013996885097050233	-3044.4126264644715
19950	0.02	-0.017627738103961364	-3834.1465324323262
20000	0.02	-0.002715255225611134	-590.5854935300043
20050	0.02	-0.007135198714247773	-1551.95165977085
20100	0.02	-0.0012943295510899242	-281.5250108022027
20150	0.02	-0.011647259912226331	-2533.35402088627
20200	0.02	-0.0025035935114899404	-544.547707941161
20250	0.02	-0.001807576972967598	-393.159629564203
20300	0.02	0.0005608847665436348	121.99604793618538
20350	0.02	0.000740594416839752	161.08405392219686
20400	0.02	0.004087337181784632	889.022153040697
20450	0.02	0.01155184579187236	2512.6008353928883
20500	0.02	-0.0004931500335391476	-107.26330740289927
20550	0.02	-0.008268944881649781	-1798.5487507173052
20600	0.02	-0.0008725686398288614	-189.78929712809813
20650	0.02	-0.0003146659067144046	-68.44186066234926
20700	0.02	0.0016989642378441526	369.5356603802063
20750	0.02	-0.0031160875289345984	-677.7691002304667
20800	0.02	-0.003263353892750559	-709.8004825234676
20850	0.02	-0.002970178049163664	-646.0328489534515
