#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
24150	0.02	-0.02873430241613033	-3525.4192130538645
24200	0.02	-0.026119364990700663	-3204.5918441817275
24250	0.02	-0.02724030174893868	-3342.119873464675
24300	0.02	-0.024560556992847062	-3013.341275940678
24350	0.02	-0.029523683446325534	-3622.268581796785
24400	0.02	-0.03323737951288353	-4077.9029408594424
24450	0.02	-0.031417423681614244	-3854.612075414093
24500	0.02	-0.030456119213190212	-3736.6693742655816
24550	0.02	-0.025632936039924375	-3144.911746714329
24600	0.02	-0.023559513295323832	-2890.5229581946455
24650	0.02	-0.01522545574972604	-1868.0152192403286
24700	0.02	-0.014581794916499928	-1789.0443002570385
24750	0.02	-0.013049273151353605	-1601.01879690474
24800	0.02	-0.01294573090330489	-1588.3151709267238
24850	0.02	-0.01254093981310061	-1538.6512443064591
24900	0.02	-0.006342537830197283	-778.1676548913318
24950	0.02	-0.009395387379825025	-1152.7225788618814
25000	0.02	-0.005643107216623368	-692.3543267101913
25050	0.02	-0.008879943877579963	-1089.4826783505525
25100	0.02	-0.00532350383191855	-653.142102356246
25150	0.02	-0.006333301427755518	-777.0344382168452
25200	0.02	0.0011582485681201828	142.10582517050443
25250	0.02	-0.003220049694093462	-395.0687542069133
25300	0.02	7.017111165779387e-05	8.60931237018176
25350	0.02	-0.0021852687790944493	-268.11120826728717
25400	0.02	0.0001024444571990643	12.568937726419781
25450	0.02	-0.0026485987244030747	-324.9572826044626
25500	0.02	0.0014571053072435364	178.77263805490736
25550	0.02	0.007803692642120404	957.4371277534326
25600	0.02	0.012921593481676003	1585.3537442412342
25650	0.02	0.012390792525023462	1520.2296335602048
25700	0.02	0.013063546845061997	1602.7700401857517
25750	0.02	0.008338352716132107	1023.0347145706282
25800	0.02	0.00788725342649407	967.6892226337109
25850	0.02	0.005956016242153764	730.7452183548605
25900	0.02	0.005055773670732326	620.2942176054378
25950	0.02	0.0043730101029307725	536.5257737071934
26000	0.02	0.0043335293896657	531.6818744861833
26050	0.02	0.0037053423374498705	454.6094378144599
26100	0.02	0.0021475807287152497	263.487251332986
26150	0.02	0.004002921704631643	491.1195295952895
26200	0.02	0.006159473587693377	755.7074542433378
26250	0.02	0.006213295634242783	762.3108954629389
26300	0.02	0.009155896692944655	1123.3394027315446
26350	0.02	0.013539000158399931	1661.1035337739145
